Date,Amount,Category,Description
2020-08-17 10:46:32.872609,859.35,Health,Lunch with friends
2021-09-22 10:46:32.872609,134.98,Shopping,Doctor visit
2024-03-25 10:46:32.872609,46.05,Travel,Uber ride
2023-04-24 10:46:32.872609,82.68,Shopping,Electricity bill
2025-07-18 10:46:32.872609,994.77,Education,Doctor visit
2025-03-22 10:46:32.872609,843.53,Utilities,Bought clothes
2021-01-01 10:46:32.872609,124.38,Shopping,Lunch with friends
2023-03-07 10:46:32.872609,905.12,Utilities,Paid for groceries
2025-01-17 10:46:32.872609,388.75,Travel,Paid for groceries
2024-02-20 10:46:32.872609,306.52,Health,Doctor visit
2020-11-23 10:46:32.872609,33.64,Education,Bought clothes
2022-07-31 10:46:32.872609,492.35,Entertainment,Online course fee
2023-09-07 10:46:32.872609,752.81,Health,Online course fee
2024-09-21 10:46:32.872609,223.41,Shopping,Bought clothes
2025-07-19 10:46:32.872609,777.32,Utilities,Bought clothes
2022-11-20 10:46:32.872609,752.84,Shopping,Electricity bill
2025-03-01 10:46:32.872609,455.44,Food,Lunch with friends
2022-08-16 10:46:32.872609,594.53,Travel,Online course fee
2025-01-03 10:46:32.872609,761.17,Health,Bought clothes
2024-07-11 10:46:32.872609,148.45,Food,Bought clothes
2020-11-18 10:46:32.872609,795.82,Entertainment,Watched a movie
2025-03-04 10:46:32.872609,402.4,Shopping,Electricity bill
2024-01-06 10:46:32.872609,150.89,Food,Electricity bill
2022-01-17 10:46:32.872609,901.5,Shopping,Doctor visit
2023-07-10 10:46:32.872609,904.63,Education,Online course fee
2020-10-13 10:46:32.872609,260.39,Education,Electricity bill
2024-09-02 10:46:32.872609,405.25,Travel,Bought clothes
2020-12-13 10:46:32.872609,715.76,Food,Lunch with friends
2025-03-26 10:46:32.872609,377.85,Food,Electricity bill
2022-04-05 10:46:32.872609,212.65,Entertainment,Bought clothes
2020-12-28 10:46:32.872609,139.11,Entertainment,Lunch with friends
2021-10-07 10:46:32.872609,960.02,Travel,Electricity bill
2023-06-20 10:46:32.872609,252.91,Health,Electricity bill
2021-02-05 10:46:32.872609,154.08,Health,Doctor visit
2021-02-14 10:46:32.872609,643.62,Entertainment,Bought clothes
2024-08-15 10:46:32.872609,110.27,Utilities,Uber ride
2021-11-07 10:46:32.872609,380.3,Utilities,Paid for groceries
2023-07-15 10:46:32.872609,357.05,Education,Bought clothes
2022-09-19 10:46:32.872609,910.3,Travel,Bought clothes
2021-08-14 10:46:32.872609,888.18,Utilities,Lunch with friends
2021-08-21 10:46:32.872609,873.39,Food,Paid for groceries
2023-07-04 10:46:32.872609,87.34,Travel,Paid for groceries
2024-03-28 10:46:32.872609,301.01,Travel,Watched a movie
2021-12-13 10:46:32.872609,822.88,Health,Electricity bill
2023-10-02 10:46:32.872609,556.09,Food,Bought clothes
2024-01-23 10:46:32.872609,50.12,Food,Watched a movie
2021-07-23 10:46:32.872609,981.54,Utilities,Paid for groceries
2023-09-08 10:46:32.872609,848.7,Health,Bought clothes
2024-10-03 10:46:32.872609,77.08,Travel,Lunch with friends
2023-09-08 10:46:32.872609,338.14,Education,Paid for groceries
2022-11-19 10:46:32.872609,317.24,Utilities,Watched a movie
2024-09-27 10:46:32.872609,511.65,Utilities,Bought clothes
2021-02-23 10:46:32.872609,20.95,Food,Bought clothes
2024-11-07 10:46:32.872609,110.29,Utilities,Bought clothes
2024-02-19 10:46:32.872609,746.89,Food,Bought clothes
2023-10-15 10:46:32.872609,565.97,Utilities,Uber ride
2022-07-25 10:46:32.872609,69.29,Travel,Bought clothes
2024-05-03 10:46:32.872609,514.41,Health,Watched a movie
2023-02-16 10:46:32.872609,634.37,Education,Doctor visit
2024-06-29 10:46:32.872609,377.55,Travel,Online course fee
2024-04-14 10:46:32.872609,453.88,Food,Uber ride
2022-12-13 10:46:32.872609,340.7,Entertainment,Electricity bill
2025-07-04 10:46:32.872609,616.8,Health,Doctor visit
2021-02-20 10:46:32.872609,353.46,Food,Lunch with friends
2021-06-28 10:46:32.872609,333.28,Utilities,Paid for groceries
2024-12-30 10:46:32.872609,374.29,Travel,Watched a movie
2021-07-26 10:46:32.872609,803.21,Health,Lunch with friends
2023-08-22 10:46:32.872609,589.76,Education,Bought clothes
2022-10-22 10:46:32.872609,884.7,Food,Lunch with friends
2023-05-21 10:46:32.872609,760.91,Entertainment,Uber ride
2022-06-13 10:46:32.872609,439.07,Education,Doctor visit
2024-03-29 10:46:32.872609,518.83,Shopping,Uber ride
2021-06-10 10:46:32.872609,669.66,Shopping,Lunch with friends
2023-07-20 10:46:32.872609,552.51,Entertainment,Online course fee
2023-12-02 10:46:32.872609,751.45,Shopping,Online course fee
2023-01-15 10:46:32.872609,510.89,Health,Paid for groceries
2022-07-13 10:46:32.872609,998.66,Travel,Online course fee
2022-04-28 10:46:32.872609,161.8,Utilities,Watched a movie
2023-08-22 10:46:32.872609,826.47,Shopping,Doctor visit
2022-05-17 10:46:32.872609,336.85,Entertainment,Doctor visit
2025-04-17 10:46:32.872609,717.13,Travel,Watched a movie
2022-08-22 10:46:32.872609,734.14,Utilities,Watched a movie
2022-11-13 10:46:32.872609,638.85,Health,Electricity bill
2024-11-03 10:46:32.872609,152.51,Health,Uber ride
2024-02-08 10:46:32.872609,764.49,Utilities,Doctor visit
2022-12-20 10:46:32.872609,204.37,Education,Lunch with friends
2025-03-09 10:46:32.872609,620.71,Travel,Bought clothes
2024-08-16 10:46:32.872609,283.0,Travel,Lunch with friends
2022-05-15 10:46:32.872609,228.04,Food,Electricity bill
2023-12-20 10:46:32.872609,53.57,Entertainment,Online course fee
2021-11-26 10:46:32.872609,21.99,Entertainment,Watched a movie
2023-09-18 10:46:32.872609,141.61,Travel,Paid for groceries
2023-08-13 10:46:32.872609,424.19,Health,Doctor visit
2021-10-03 10:46:32.872609,201.73,Education,Bought clothes
2022-08-29 10:46:32.872609,801.48,Utilities,Electricity bill
2024-11-06 10:46:32.872609,884.33,Health,Lunch with friends
2023-08-22 10:46:32.872609,432.64,Education,Bought clothes
2024-09-23 10:46:32.872609,572.5,Health,Online course fee
2021-12-24 10:46:32.872609,990.52,Utilities,Doctor visit
2022-07-29 10:46:32.872609,218.51,Health,Bought clothes
2023-02-03 10:46:32.872609,991.12,Entertainment,Watched a movie
2023-01-24 10:46:32.872609,171.76,Education,Electricity bill
2022-10-13 10:46:32.872609,47.09,Food,Bought clothes
2020-07-22 10:46:32.872609,729.97,Entertainment,Paid for groceries
2024-08-17 10:46:32.872609,789.14,Travel,Bought clothes
2020-09-30 10:46:32.872609,226.9,Health,Lunch with friends
2022-02-24 10:46:32.872609,915.98,Food,Lunch with friends
2023-11-24 10:46:32.872609,173.95,Utilities,Bought clothes
2020-08-24 10:46:32.872609,675.89,Education,Bought clothes
2023-06-17 10:46:32.872609,123.09,Entertainment,Uber ride
2021-04-24 10:46:32.872609,672.72,Shopping,Doctor visit
2025-07-19 10:46:32.872609,813.57,Shopping,Paid for groceries
2022-04-01 10:46:32.872609,349.31,Food,Bought clothes
2020-08-04 10:46:32.872609,730.64,Shopping,Electricity bill
2022-03-29 10:46:32.872609,378.4,Shopping,Uber ride
2021-10-19 10:46:32.872609,474.24,Health,Doctor visit
2021-10-04 10:46:32.872609,956.96,Shopping,Online course fee
2025-05-09 10:46:32.872609,581.27,Education,Doctor visit
2022-04-27 10:46:32.872609,552.45,Entertainment,Doctor visit
2020-09-04 10:46:32.872609,902.31,Travel,Uber ride
2024-11-18 10:46:32.872609,744.69,Travel,Paid for groceries
2025-03-01 10:46:32.872609,635.21,Travel,Electricity bill
2024-06-03 10:46:32.872609,333.27,Education,Doctor visit
2025-03-02 10:46:32.872609,164.04,Travel,Paid for groceries
2022-02-07 10:46:32.872609,685.14,Entertainment,Online course fee
2023-08-29 10:46:32.872609,719.4,Entertainment,Online course fee
2023-06-04 10:46:32.872609,524.85,Entertainment,Online course fee
2023-09-04 10:46:32.872609,286.17,Shopping,Online course fee
2023-10-03 10:46:32.872609,597.91,Utilities,Paid for groceries
2023-10-05 10:46:32.872609,897.62,Food,Online course fee
2021-06-03 10:46:32.872609,233.94,Utilities,Lunch with friends
2021-01-31 10:46:32.872609,32.0,Education,Bought clothes
2020-10-07 10:46:32.872609,488.56,Entertainment,Watched a movie
2023-02-19 10:46:32.872609,334.87,Food,Lunch with friends
2022-07-20 10:46:32.872609,513.75,Travel,Online course fee
2021-06-06 10:46:32.872609,503.89,Utilities,Lunch with friends
2021-05-01 10:46:32.872609,727.03,Shopping,Uber ride
2022-01-15 10:46:32.872609,410.66,Health,Watched a movie
2022-08-12 10:46:32.872609,952.58,Entertainment,Online course fee
2025-07-17 10:46:32.872609,307.34,Health,Bought clothes
2023-10-27 10:46:32.872609,864.49,Utilities,Electricity bill
2021-12-15 10:46:32.872609,115.43,Shopping,Doctor visit
2021-11-11 10:46:32.872609,156.49,Utilities,Uber ride
2021-12-28 10:46:32.872609,231.39,Food,Paid for groceries
2025-02-07 10:46:32.872609,785.64,Entertainment,Bought clothes
2022-03-29 10:46:32.872609,881.94,Utilities,Doctor visit
2021-01-26 10:46:32.872609,256.25,Health,Electricity bill
2023-10-03 10:46:32.872609,906.12,Entertainment,Watched a movie
2022-10-18 10:46:32.872609,926.79,Education,Electricity bill
2023-09-30 10:46:32.872609,700.41,Education,Lunch with friends
2021-10-10 10:46:32.872609,510.79,Utilities,Online course fee
2024-09-02 10:46:32.872609,418.52,Health,Electricity bill
2020-12-27 10:46:32.872609,405.85,Entertainment,Electricity bill
2024-08-11 10:46:32.872609,570.91,Entertainment,Uber ride
2022-05-17 10:46:32.872609,306.09,Travel,Doctor visit
2024-12-31 10:46:32.872609,250.07,Education,Doctor visit
2023-04-06 10:46:32.872609,626.83,Health,Online course fee
2021-07-11 10:46:32.872609,949.01,Entertainment,Bought clothes
2023-04-17 10:46:32.872609,666.25,Travel,Lunch with friends
2025-03-09 10:46:32.872609,777.22,Education,Watched a movie
2024-06-03 10:46:32.872609,926.86,Utilities,Bought clothes
2024-06-30 10:46:32.872609,66.33,Health,Online course fee
2023-10-15 10:46:32.872609,411.87,Shopping,Bought clothes
2025-02-24 10:46:32.872609,437.85,Health,Watched a movie
2021-02-02 10:46:32.872609,420.08,Education,Doctor visit
2023-11-23 10:46:32.872609,978.58,Shopping,Watched a movie
2024-02-27 10:46:32.872609,340.45,Travel,Paid for groceries
2022-03-29 10:46:32.872609,376.68,Shopping,Bought clothes
2020-10-06 10:46:32.872609,314.93,Education,Doctor visit
2024-08-26 10:46:32.872609,491.65,Travel,Doctor visit
2025-02-01 10:46:32.872609,997.82,Food,Watched a movie
2023-10-15 10:46:32.872609,928.56,Health,Online course fee
2022-09-11 10:46:32.872609,402.38,Entertainment,Doctor visit
2020-12-29 10:46:32.872609,221.89,Utilities,Online course fee
2024-12-05 10:46:32.872609,435.8,Shopping,Doctor visit
2020-11-13 10:46:32.872609,242.76,Shopping,Bought clothes
2024-11-16 10:46:32.872609,250.8,Travel,Uber ride
2022-06-06 10:46:32.872609,806.48,Health,Lunch with friends
2022-07-04 10:46:32.872609,342.75,Entertainment,Paid for groceries
2025-06-27 10:46:32.872609,602.0,Education,Lunch with friends
2025-02-19 10:46:32.872609,597.51,Travel,Bought clothes
2022-12-28 10:46:32.872609,854.67,Utilities,Paid for groceries
2022-11-22 10:46:32.872609,109.65,Utilities,Paid for groceries
2025-06-03 10:46:32.872609,91.49,Travel,Electricity bill
2021-03-25 10:46:32.872609,740.06,Education,Uber ride
2025-06-07 10:46:32.872609,158.55,Education,Paid for groceries
2024-11-15 10:46:32.872609,434.26,Health,Electricity bill
2021-10-29 10:46:32.872609,897.62,Education,Lunch with friends
2024-09-30 10:46:32.872609,935.03,Utilities,Bought clothes
2024-03-19 10:46:32.872609,795.65,Health,Online course fee
2025-04-26 10:46:32.872609,700.41,Utilities,Online course fee
2023-12-07 10:46:32.872609,160.37,Food,Bought clothes
2020-08-14 10:46:32.872609,60.84,Education,Electricity bill
2024-02-10 10:46:32.872609,476.5,Entertainment,Doctor visit
2024-11-30 10:46:32.872609,42.36,Shopping,Online course fee
2024-02-06 10:46:32.872609,298.51,Travel,Lunch with friends
2022-09-13 10:46:32.872609,845.14,Entertainment,Bought clothes
2020-11-09 10:46:32.872609,681.95,Travel,Electricity bill
2022-04-07 10:46:32.872609,918.9,Travel,Electricity bill
2023-06-30 10:46:32.872609,702.98,Travel,Bought clothes
2020-10-14 10:46:32.872609,669.4,Education,Watched a movie
2022-05-06 10:46:32.872609,96.64,Utilities,Lunch with friends
2023-08-01 10:46:32.872609,173.57,Food,Watched a movie
2023-09-21 10:46:32.872609,316.67,Education,Bought clothes
2021-05-24 10:46:32.872609,108.97,Food,Uber ride
2022-05-22 10:46:32.872609,996.35,Entertainment,Online course fee
2023-05-16 10:46:32.872609,91.52,Travel,Online course fee
2024-06-20 10:46:32.872609,49.12,Utilities,Paid for groceries
2021-10-17 10:46:32.872609,10.21,Health,Uber ride
2021-05-31 10:46:32.872609,923.33,Education,Uber ride
2020-11-02 10:46:32.872609,791.65,Health,Paid for groceries
2024-05-01 10:46:32.872609,898.09,Health,Paid for groceries
2024-08-28 10:46:32.872609,825.95,Shopping,Watched a movie
2022-10-04 10:46:32.872609,495.46,Travel,Online course fee
2023-01-20 10:46:32.872609,274.66,Education,Online course fee
2024-10-10 10:46:32.872609,298.51,Utilities,Paid for groceries
2023-11-22 10:46:32.872609,838.48,Shopping,Lunch with friends
2023-10-13 10:46:32.872609,80.97,Travel,Bought clothes
2023-05-21 10:46:32.872609,616.61,Entertainment,Electricity bill
2021-01-22 10:46:32.872609,147.23,Shopping,Online course fee
2021-10-19 10:46:32.872609,467.71,Travel,Watched a movie
2022-12-23 10:46:32.872609,853.87,Entertainment,Watched a movie
2022-03-07 10:46:32.872609,165.82,Education,Lunch with friends
2024-12-18 10:46:32.872609,778.31,Utilities,Bought clothes
2022-10-07 10:46:32.872609,519.74,Travel,Lunch with friends
2021-05-21 10:46:32.872609,501.45,Health,Doctor visit
2021-04-18 10:46:32.872609,231.55,Food,Doctor visit
2022-06-10 10:46:32.872609,290.86,Food,Watched a movie
2021-01-07 10:46:32.872609,399.46,Education,Uber ride
2023-03-23 10:46:32.872609,345.27,Travel,Lunch with friends
2023-10-05 10:46:32.872609,171.18,Education,Online course fee
2024-09-25 10:46:32.872609,477.93,Travel,Paid for groceries
2020-10-30 10:46:32.872609,457.98,Travel,Paid for groceries
2023-08-18 10:46:32.872609,952.19,Utilities,Bought clothes
2022-10-17 10:46:32.872609,313.33,Food,Lunch with friends
2022-01-10 10:46:32.872609,656.95,Utilities,Uber ride
2021-01-12 10:46:32.872609,816.49,Entertainment,Online course fee
2022-10-16 10:46:32.872609,423.79,Entertainment,Watched a movie
2023-05-15 10:46:32.872609,931.19,Travel,Doctor visit
2022-12-28 10:46:32.872609,796.31,Entertainment,Uber ride
2024-11-22 10:46:32.872609,848.65,Food,Paid for groceries
2024-06-20 10:46:32.872609,669.59,Education,Watched a movie
2021-04-15 10:46:32.872609,218.44,Food,Doctor visit
2024-10-29 10:46:32.872609,466.67,Entertainment,Lunch with friends
2021-04-24 10:46:32.872609,706.2,Health,Bought clothes
2023-04-02 10:46:32.872609,46.43,Health,Watched a movie
2023-09-10 10:46:32.872609,68.16,Shopping,Online course fee
2021-08-31 10:46:32.872609,876.39,Shopping,Online course fee
2023-04-17 10:46:32.872609,156.2,Travel,Watched a movie
2022-10-09 10:46:32.872609,998.24,Education,Watched a movie
2024-03-18 10:46:32.872609,134.85,Health,Lunch with friends
2023-10-05 10:46:32.872609,725.54,Shopping,Bought clothes
2021-08-27 10:46:32.872609,289.65,Food,Bought clothes
2023-09-14 10:46:32.872609,339.4,Travel,Lunch with friends
2024-01-04 10:46:32.872609,326.75,Shopping,Paid for groceries
2024-09-05 10:46:32.872609,246.86,Shopping,Doctor visit
2023-06-30 10:46:32.872609,486.78,Food,Electricity bill
2021-12-08 10:46:32.872609,415.78,Utilities,Paid for groceries
2021-11-30 10:46:32.872609,930.57,Education,Doctor visit
2020-12-15 10:46:32.872609,671.59,Utilities,Online course fee
2022-01-18 10:46:32.872609,674.92,Education,Online course fee
2024-11-28 10:46:32.872609,732.09,Education,Doctor visit
2022-12-19 10:46:32.872609,309.52,Food,Uber ride
2022-05-15 10:46:32.872609,712.02,Entertainment,Bought clothes
2024-05-24 10:46:32.872609,896.63,Utilities,Lunch with friends
2023-10-14 10:46:32.872609,659.62,Shopping,Watched a movie
2021-01-21 10:46:32.872609,370.57,Travel,Lunch with friends
2021-03-09 10:46:32.872609,396.89,Travel,Lunch with friends
2024-04-27 10:46:32.872609,351.63,Food,Uber ride
2022-11-16 10:46:32.872609,58.42,Shopping,Bought clothes
2022-12-06 10:46:32.872609,842.71,Education,Lunch with friends
2022-08-09 10:46:32.872609,805.59,Utilities,Watched a movie
2022-07-05 10:46:32.872609,395.66,Health,Bought clothes
2021-08-16 10:46:32.872609,814.39,Food,Watched a movie
2022-05-09 10:46:32.872609,468.87,Food,Doctor visit
2022-06-27 10:46:32.872609,966.89,Health,Paid for groceries
2023-11-20 10:46:32.872609,785.89,Travel,Online course fee
2024-03-25 10:46:32.872609,863.95,Entertainment,Doctor visit
2020-09-09 10:46:32.872609,455.12,Food,Bought clothes
2024-11-14 10:46:32.872609,817.62,Food,Paid for groceries
2022-04-07 10:46:32.872609,747.83,Health,Online course fee
2021-07-03 10:46:32.872609,710.31,Education,Electricity bill
2022-07-08 10:46:32.872609,661.82,Food,Doctor visit
2024-01-05 10:46:32.872609,958.48,Entertainment,Paid for groceries
2025-02-28 10:46:32.872609,754.0,Travel,Electricity bill
2025-01-21 10:46:32.872609,869.45,Travel,Bought clothes
2023-01-13 10:46:32.872609,192.12,Utilities,Paid for groceries
2024-01-19 10:46:32.872609,870.48,Education,Online course fee
2021-05-16 10:46:32.872609,172.54,Travel,Watched a movie
2023-01-10 10:46:32.872609,258.09,Entertainment,Online course fee
2020-10-21 10:46:32.872609,102.28,Entertainment,Electricity bill
2025-02-21 10:46:32.872609,876.77,Travel,Watched a movie
2021-11-12 10:46:32.872609,341.21,Travel,Bought clothes
2021-09-03 10:46:32.872609,51.61,Travel,Watched a movie
2024-05-25 10:46:32.872609,148.94,Utilities,Bought clothes
2022-08-26 10:46:32.872609,517.66,Education,Doctor visit
2021-06-06 10:46:32.872609,500.4,Shopping,Watched a movie
2024-10-20 10:46:32.872609,285.08,Food,Online course fee
2024-08-21 10:46:32.872609,210.23,Food,Doctor visit
2025-05-03 10:46:32.872609,188.71,Entertainment,Electricity bill
2021-01-13 10:46:32.872609,48.06,Travel,Uber ride
2021-03-09 10:46:32.872609,19.13,Shopping,Electricity bill
2024-09-13 10:46:32.872609,367.12,Education,Uber ride
2020-11-10 10:46:32.872609,349.53,Food,Doctor visit
2021-12-01 10:46:32.872609,618.73,Health,Online course fee
2024-01-14 10:46:32.872609,343.81,Food,Paid for groceries
2021-05-20 10:46:32.872609,113.55,Shopping,Bought clothes
2025-06-05 10:46:32.872609,773.85,Food,Lunch with friends
2025-03-22 10:46:32.872609,969.58,Entertainment,Uber ride
2025-02-25 10:46:32.872609,209.7,Travel,Paid for groceries
2022-03-03 10:46:32.872609,156.33,Shopping,Paid for groceries
2020-08-19 10:46:32.872609,683.55,Shopping,Bought clothes
2022-06-25 10:46:32.872609,859.2,Health,Doctor visit
2024-06-11 10:46:32.872609,746.61,Food,Watched a movie
2025-01-24 10:46:32.872609,280.71,Utilities,Online course fee
2021-03-06 10:46:32.872609,396.78,Shopping,Watched a movie
2022-04-07 10:46:32.872609,533.45,Utilities,Online course fee
2023-01-29 10:46:32.872609,594.58,Shopping,Online course fee
2023-03-13 10:46:32.872609,927.31,Food,Paid for groceries
2020-09-06 10:46:32.872609,204.69,Health,Watched a movie
